Submission id,PID,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Gender,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Condition,ID,Start time,Completion time,Email,Name,Last modified time,Education,AI Knowledge,Age,AI Deceptive,AI Dishonest,AI Suspicious,AI Wary,AI Harm,AI Confident,AI Security,AI Trustworthy,AI Reliable,AI Trust,AI systems are 1,AI systems are 2,AI systems are 3,AI systems are 4,AI systems are 5,AI systems are 6,AI systems are 7,AI systems are 8,AI systems are 9,AI Harm Post 1,AI Security Post,AI Suspicious Post,AI Wary/Deceptive Post,AI Harm Post 2,AI Confident Post,AI Dishonest Post,AI Trust Post,AI Reliable Post,AI Trustworthy Post,AI systems are Post 1,AI systems are Post 2,AI systems are Post 3,AI systems are Post 4,AI systems are Post 5,AI systems are Post 6,AI systems are Post 7,AI systems are Post 8,AI systems are Post 9,AI Interaction Feeling,Need Model Understanding,Job Screening Feeling,Age,AI Wary Post,AI Deceptive Post,AI Trust Post 2,AI Definition Feeling,Is White,Explanation Comment,Submission id (Demographics),PID (Demographics),Status (Demographics),Started at (Demographics),Completed at (Demographics),Reviewed at (Demographics),Archived at (Demographics),Time taken (Demographics),Completion code (Demographics),Total approvals (Demographics),Gender (Demographics),Ethnicity (Demographics),Age (Demographics),Sex (Demographics),Ethnicity simplified (Demographics),Country of birth (Demographics),Country of residence (Demographics),Nationality (Demographics),Language (Demographics),Student status (Demographics),Employment status (Demographics),Condition (Demographics),Responses,Submissions
698decb903771ebc529be5a5,6776793257df0cc95b3e3cd9,APPROVED,2026-02-12T15:07:49.580000Z,2026-02-12T15:29:10.040000Z,2026-03-05T00:09:56.185000Z,2026-02-12T15:29:10.806182Z,1281.0,3MING2CDU0,772,Man (including Trans Male/Trans Man),East Asian,38,Male,Asian,Hong Kong,United Kingdom,Hong Kong,Cantonese,No,Unemployed (and job seeking),Interactive,47,2026-02-12 16:07:52,2026-02-12 16:28:53,anonymous,,,Bachelor,Advanced,38.0,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Disagree,Disagree,Agree,Disagree,Apathetic,Insensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Agree,Strongly Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Impersonal,Altruistic,Open-Minded,Responsive,Insensitive,Caring,Empathetic ,Cordial,Patient,The AI is much less intelligent,"Yes. Otherwise, you do not know how the result comes from.",Can make mistakes easily. Unfair to applicants.,,,,,,0,"Interact with the charts to see LLM behaviours. LLM can have stereotypes problems. And, they change from time to time.",,,,,,,,,,,,,,,,,,,,,,,[],[]
698decd6e57c08b822e3ae81,64675f06fbd5b6705cbe9ba9,APPROVED,2026-02-12T15:08:06.697000Z,2026-02-12T15:28:49.635000Z,2026-03-05T00:07:43.411000Z,2026-02-12T15:28:50.491030Z,1243.0,J744EKU2LX,330,Woman (including Trans Female/Trans Woman),African,30,Female,Mixed,South Africa,South Africa,South Africa,English,No,DATA_EXPIRED,Interactive,46,2026-02-12 16:08:13,2026-02-12 16:28:30,anonymous,,,High School,Conceptual understanding,30.0,Agree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Disagree,Apathetic,Sensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Strongly Disagree,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Impersonal,Altruistic,Open-Minded,Responsive,Sensitive,Ignoring,Apathetic,Cordial,Patient,it was okay,no not really its easy,"okay, AI has no feelings so it would hire based on merit i would like to think",,,,,,0,looked over the differences between ZARI and BERT and the data they can collect over the years be it predicting what the next sentence may be or how gender has changed over the years based on the occupation,,,,,,,,,,,,,,,,,,,,,,,[],[]
698decf0473e03f29c87dabf,5e8f740429529124dfc3e7a5,APPROVED,2026-02-12T15:08:53.614000Z,2026-02-12T15:19:02.379000Z,2026-03-05T00:07:41.363000Z,2026-02-12T15:19:03.224419Z,609.0,6HI248UGNB,3832,Man (including Trans Male/Trans Man),Middle Eastern,25,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time,Interactive,35,2026-02-12 16:08:55,2026-02-12 16:18:38,anonymous,,,Master,Conceptual understanding,25.0,Disagree,Disagree,Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Apathetic,Insensitive,Impersonal,Caring,Altruistic,Cordial,Indifferent,Open-Minded,Patient,Disagree,Agree,Disagree,Strongly Agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Impersonal,Altruistic,Open-Minded,Indifferent,Insensitive,Caring,Empathetic ,Cordial,Patient,It was very pleasant and I think he is very smart.,"I don't think so, but you always have to be careful.","It's a bit strange, but now it's becoming commonplace; unfortunately, personal data is not that protected and employers use it in this way.",,,,,,1,"6HI248UGNB, I familiarized myself with BERT and tested its capabilities based on 4 examples.",,,,,,,,,,,,,,,,,,,,,,,[],[]
698ded34d11fa05a4a688bf5,6605852ff5914c22f592a372,APPROVED,2026-02-12T15:09:40.790000Z,2026-02-12T15:23:23.552000Z,2026-03-05T00:09:40.851000Z,2026-02-12T15:23:24.301695Z,823.0,NOCODE,865,Man (including Trans Male/Trans Man),White Sephardic Jew,49,Male,White,Greece,Greece,Greece,Greek,No,Full-Time,Interactive,40,2026-02-12 16:09:52,2026-02-12 16:23:11,anonymous,,,Master,Beginner knowledge,49.0,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Impersonal,Altruistic,Open-Minded,Responsive,Insensitive,Ignoring,Apathetic,Cordial,Patient,no problems ,yes i believe so,not good,,,,,,1,Language models and how they work,,,,,,,,,,,,,,,,,,,,,,,[],[]
698ded657e554372ea97384b,6978d552891c2490b2fd3793,APPROVED,2026-02-12T15:10:34.299000Z,2026-02-12T15:17:58.617000Z,2026-03-05T00:02:08.016000Z,2026-02-12T15:17:59.398078Z,445.0,NOCODE,37,Woman (including Trans Female/Trans Woman),South Asian,18,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking),Interactive,33,2026-02-12 16:10:38,2026-02-12 16:17:43,anonymous,,,High School,Conceptual understanding,18.0,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Impersonal,Altruistic,Open-Minded,Responsive,Insensitive,Ignoring,Apathetic,Cordial,Patient,quite good,yes,I would be uncomfortable,,,,,,0,"updated models and saw how ai could predict accurately, and then give my understanding",,,,,,,,,,,,,,,,,,,,,,,[],[]
698ded6f68f868752ff9fe3f,613a972033d79df11a6570de,APPROVED,2026-02-12T15:11:03.937000Z,2026-02-12T15:40:18.997000Z,2026-03-05T00:02:09.772000Z,2026-02-12T15:40:19.850872Z,1756.0,LOTYKM6EYH,2487,Woman (including Trans Female/Trans Woman),Latino/Hispanic,39,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Part-Time,Interactive,57,2026-02-12 16:11:11,2026-02-12 16:39:25,anonymous,,,PhD,Beginner knowledge,39.0,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Empathetic ,Sensitive,Personal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Personal,Self-Serving,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,Curious,Slightly,I prefer to be pair-revised with a human assistant,,,,,,0,Learn and explain how LLMs learn,,,,,,,,,,,,,,,,,,,,,,,[],[]
698ded776016c186b9650c5c,69726784f9664ade992c66fc,APPROVED,2026-02-12T15:10:47.638000Z,2026-02-12T15:32:33.116000Z,2026-03-05T00:00:45.389000Z,2026-02-12T15:32:34.034101Z,1306.0,7XI55HU3Y0,61,Man (including Trans Male/Trans Man),Other (please feel free to let us know your ethnicity via email),31,Male,Mixed,Russian Federation,Italy,Russian Federation,Russian,Yes,Unemployed (and job seeking),Interactive,51,2026-02-12 16:10:50,2026-02-12 16:32:02,anonymous,,,High School,Advanced,31.0,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Rude,Indifferent,Open-Minded,Patient,Agree,Strongly Disagree,Agree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Impersonal,Self-Serving,Open-Minded,Indifferent,Insensitive,Ignoring,Apathetic,Rude,Patient,Nothing special. Raw model,Yes,Negative,,,,,,0,7XI55HU3Y0,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dede9769d806bcc438bdc,6978e376c0c536ca49913132,APPROVED,2026-02-12T15:12:44.134000Z,2026-02-12T15:26:47.306000Z,2026-03-05T00:07:53.892000Z,2026-02-12T15:26:48.142883Z,844.0,RCXI6Q6WA8,114,Man (including Trans Male/Trans Man),South Asian,37,Male,Asian,Pakistan,Germany,Germany,Urdu,Yes,Part-Time,Interactive,44,2026-02-12 16:12:46,2026-02-12 16:26:36,anonymous,,,Master,Advanced,37.0,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Agree,Agree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Impersonal,Self-Serving,Open-Minded,Responsive,Insensitive,Caring,Apathetic,Cordial,Patient,Feels good. ,I guess not. ,Saves time but chances for rejection increases. ,,,,,,0,used LLM models.,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dee3a6074ab25e712e842,5f5c983ce742b548181ef1e7,APPROVED,2026-02-12T15:14:19.077000Z,2026-02-12T15:28:44.213000Z,2026-03-05T00:07:59.819000Z,2026-02-12T15:28:44.973634Z,866.0,G7IZSZ9ORG,1311,Woman (including Trans Female/Trans Woman),Black/African American,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,Interactive,45,2026-02-12 16:14:26,2026-02-12 16:28:28,anonymous,,,Bachelor,Conceptual understanding,25.0,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Apathetic,Sensitive,Personal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,Agree,Personal,Altruistic,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,CONFUSED,YES,NOT GOOD,,,,,,0,BERT,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dee3a6074ab25e712e842,5f5c983ce742b548181ef1e7,APPROVED,2026-02-12T15:14:19.077000Z,2026-02-12T15:28:44.213000Z,2026-03-05T00:07:59.819000Z,2026-02-12T15:28:44.973634Z,866.0,G7IZSZ9ORG,1311,Woman (including Trans Female/Trans Woman),Black/African American,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,Interactive,21,2026-02-12 15:48:29,2026-02-12 15:55:25,anonymous,,,Bachelor,Conceptual understanding,,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Apathetic,Sensitive,Personal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Agree,Strongly Agree,Disagree,,,Agree,Agree,,Agree,Agree,Altruistic,Sensitive,Caring,Responsive,Personal,Open-Minded,Apathetic,Patient,Cordial,,NO,NOT GOOD,25,Agree,Agree,Agree,SOMETHING THAT CAN CHANGE THE FUTURE,0,interacting and learning more about LLM,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dee43c7e9d549c62456e4,6729eb175c43f39f51d452e7,APPROVED,2026-02-12T15:14:57.617000Z,2026-02-12T15:26:22.672000Z,2026-03-05T00:08:00.259000Z,2026-02-12T15:26:23.462433Z,686.0,BOJJUQJYZO,840,Woman (including Trans Female/Trans Woman),Black/African American,22,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,Interactive,43,2026-02-12 16:15:10,2026-02-12 16:26:10,anonymous,,,Bachelor,Conceptual understanding,23.0,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Empathetic ,Sensitive,Personal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Personal,Altruistic,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,very positive,no,positive as AI is not biased,,,,,,0,i was editing sentences,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dee77f86137a3a0002f60,697cb2790e018ffa0bead003,APPROVED,2026-02-12T15:15:12.472000Z,2026-02-12T15:31:24.734000Z,2026-03-05T00:08:21.867000Z,2026-02-12T15:31:25.456720Z,973.0,C1I57JJG,9,Rather not say,East Asian,34,Male,Asian,Pakistan,Sweden,Pakistan,English,Yes,Full-Time,Interactive,50,2026-02-12 16:17:43,2026-02-12 16:30:53,anonymous,,,Graduate Professional Degree,Conceptual understanding,33.0,Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Rude,Responsive,Open-Minded,Patient,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Impersonal,Self-Serving,Open-Minded,Responsive,Insensitive,Caring,Apathetic,Rude,Patient,Be precise when interact with them otherwise it will be problem,YES,No,,,,,,0,It was interseting and new,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dee7bf3096601cd09ca97,697d95a8036bee0ad31dfda0,APPROVED,2026-02-12T15:15:17.419000Z,2026-02-12T15:17:46.432000Z,2026-03-05T00:10:01.306000Z,2026-02-12T15:17:47.303793Z,150.0,FZIYBP53M3,11,Man (including Trans Male/Trans Man),Rather not say,22,Male,Prefer not to say,India,India,India,Hindi,No,Other,Interactive,23,2026-02-12 15:48:09,2026-02-12 15:57:03,anonymous,,,Graduate Professional Degree,Expert,,Disagree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Agree,Empathetic ,Sensitive,Personal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Disagree,,,Agree,Agree,,Agree,Agree,Altruistic,Insensitive,Caring,Indifferent,Personal,Judgmental,Empathetic ,Patient,Cordial,,Yes ,"If an AI system were used to screen my job application, I would probably feel a mix of cautious optimism and concern.  On the positive side, AI screening could make the process more efficient and potentially more consistent. A well-designed system might reduce some forms of human bias, evaluate applications based on clear criteria, and process large numbers of candidates fairly.  However, I would also feel concerned about transparency and bias. I might worry about whether the system could misinterpret parts of my experience, overlook nontraditional career paths, or rely on hidden correlations (like name, background, or writing style) that could disadvantage certain applicants. It would also be frustrating if I were rejected without understanding why, especially if the reasoning isn’t explainable.  Overall, I’d feel more comfortable if:  The AI were used as a support tool rather than the sole decision-maker.  There were human oversight and review.  The process were transparent, with clear evaluation criteria.  There were safeguards against bias and discrimination.   Knowing those protections are in place would make the experience feel more fair and trustworthy.",23,Disagree,Agree,Disagree,"When reading the definition of AI, I felt a mix of curiosity and reflection.  On one hand, it’s impressive to see how AI is described as systems that can perform tasks like understanding language, recognizing patterns, and generating content — things that once seemed uniquely human. That highlights how far the technology has progressed.  On the other hand, the definition also feels grounding. It reminds me that AI systems don’t truly “understand” the world the way humans do; they learn patterns from data and make predictions based on probabilities. That distinction is important, especially when thinking about bias, responsibility, and how these systems should be used.  Overall, the definition made me both excited about AI’s capabilities and thoughtful about its limitations and impact.",0,"During the interaction, I read through each section about language models and reflected on what I learned.  I summarized how models like BERT are trained by predicting missing words and how they learn statistical patterns from large amounts of text. I also explained how these models can pick up on regional patterns (like differences between Texas and New York) and social associations (such as connections between names, gender, and occupations).  In the later sections, I reflected on the risks of bias in language models, including how they can reinforce stereotypes, and discussed approaches to reducing bias, such as training with gender-swapped sentences.  Overall, I engaged with each section by summarizing key ideas, considering their implications, and sharing thoughtful reflections on how language models learn patterns and how bias can be addressed.",,,,,,,,,,,,,,,,,,,,,,,[],[]
698dee911bee4061856bf9e2,56563e3b9959110011482c2a,APPROVED,2026-02-12T15:16:02.075000Z,2026-02-12T15:30:18.077000Z,2026-03-05T00:07:29.847000Z,2026-02-12T15:30:19.047985Z,857.0,NCG7C44CYC,551,Man (including Trans Male/Trans Man),White,51,Male,White,Croatia,Croatia,Croatia,Croatian,No,Full-Time,Interactive,49,2026-02-12 16:16:05,2026-02-12 16:30:03,anonymous,,,High School,Beginner knowledge,51.0,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Impersonal,Self-Serving,Open-Minded,Responsive,Insensitive,Ignoring,Apathetic,Cordial,Patient,Stupid,Yes,Bad,,,,,,1,Click on some words and read stuff I don't understand.,,,,,,,,,,,,,,,,,,,,,,,[],[]
698dee96521e53c12d97a188,61516dcd44bbe2388c6d6f3a,APPROVED,2026-02-12T15:15:38.697000Z,2026-02-12T15:29:57.662000Z,2026-03-05T00:07:37.835000Z,2026-02-12T15:29:58.506920Z,859.0,4G8Q49PKL2,988,Man (including Trans Male/Trans Man),Latino/Hispanic,33,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time,Interactive,48,2026-02-12 16:15:40,2026-02-12 16:29:30,anonymous,,,Bachelor,Advanced,33.0,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Empathetic ,Sensitive,Personal,Caring,Altruistic,Cordial,Indifferent,Open-Minded,Patient,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Personal,Altruistic,Open-Minded,Indifferent,Insensitive,Ignoring,Empathetic ,Cordial,Patient,Normal,No,Not sure,,,,,,1,Read the info and test the interactive charts,,,,,,,,,,,,,,,,,,,,,,,[],[]
698def948420178c3ebd8748,65ff9afd7babd2e381b661b6,APPROVED,2026-02-12T15:19:53.705000Z,2026-02-12T15:26:48.115000Z,2026-03-05T00:01:11.123000Z,2026-02-12T15:26:49.043568Z,415.0,NOCODE,1689,Woman (including Trans Female/Trans Woman),White Sephardic Jew,28,Female,White,United States,United States,United States,English,No,Full-Time,Interactive,42,2026-02-12 16:19:58,2026-02-12 16:26:09,anonymous,,,Bachelor,Beginner knowledge,28.0,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Sensitive,Personal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Personal,Altruistic,Open-Minded,Responsive,Insensitive,Caring,Empathetic ,Cordial,Patient,Felt it was a bit pointless i have used better AI's in the past,it would be helpful to understand it because then you know exactly what it is doing,it would be okay if i was qualified because i would have the same chance as other people,,,,,,1,I clicked on different words and updated the sentence by shakespear by using BERT,,,,,,,,,,,,,,,,,,,,,,,[],[]
698deff0164a0263bda63b40,697cb9f5ec7bf3f603df9318,APPROVED,2026-02-12T15:21:36.813000Z,2026-02-12T15:49:04.046000Z,2026-03-05T00:01:53.980000Z,2026-02-12T15:49:04.793003Z,1648.0,NOCODE,35,Woman (including Trans Female/Trans Woman),Middle Eastern,26,Female,White,Romania,Ireland,Romania,Romanian,No,Full-Time,Interactive,68,2026-02-12 16:21:40,2026-02-12 16:48:04,anonymous,,,Bachelor,Beginner knowledge,26.0,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Empathetic ,Sensitive,Personal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Personal,Altruistic,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,Very interesting experience.,Yes,I will be grateful if will be based on a equality.,,,,,,1,"I have to evaluate some of question,to change the words ,and it was some charts with the common words used in different domenis. Very interesting ",,,,,,,,,,,,,,,,,,,,,,,[],[]
698deff10e7e01d93424fe6a,69808d89924a688a305f22df,TIMED-OUT,2026-02-12T15:21:31.060000Z,,,2026-02-23T10:27:21.076027Z,932751.0,,14,Woman (including Trans Female/Trans Woman),Mixed,31,Female,Mixed,United States,Egypt,Egypt,Arabic,No,Unemployed (and job seeking),Interactive,85,2026-02-12 16:21:39,2026-02-12 17:01:06,anonymous,,,Master,Conceptual understanding,31.0,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Empathetic ,Sensitive,Personal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Personal,Altruistic,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,My trust in output has changed a little because of the possible error in judgement,yes,"Not very good, Humans can detect hidden talents in applications in a way ,whereas AI still relying only on facts can miss some",,,,,,0,I answered different questions regarding a model called BERT,,,,,,,,,,,,,,,,,,,,,,,[],[]
